season,game_date,player,team,position,minutes,points,rebounds,assists,steals,blocks,turnovers,fouls
2025,2025-07-23,Brionna Jones,Dream,F,24,8,6,4,0,3,0,1
2025,2025-07-23,Brittney Griner,Dream,C,26,17,8,1,0,0,2,3
2025,2025-07-23,Allisha Gray,Dream,G,37,28,7,6,1,0,2,3
2025,2025-07-23,Jordin Canada,Dream,G,36,14,3,6,1,0,3,1
2025,2025-07-23,Maya Caldwell,Dream,G,21,3,6,4,2,0,1,1
2025,2025-07-23,Nia Coffey,Dream,F,4,0,3,0,0,0,0,0
2025,2025-07-23,Naz Hillmon,Dream,F,26,9,1,3,0,0,0,4
2025,2025-07-23,Shatori Walker-Kimbrough,Dream,G,22,11,1,1,1,1,0,2
2025,2025-07-23,Te-Hina Paopao,Dream,G,4,0,1,0,0,0,0,0
2025,2025-07-23,Alyssa Thomas,Mercury,F,34,7,11,9,0,0,4,0
2025,2025-07-23,Kathryn Westbeld,Mercury,F,18,3,2,2,0,0,0,1
2025,2025-07-23,Satou Sabally,Mercury,F,21,13,1,1,1,0,2,3
2025,2025-07-23,Sami Whitcomb,Mercury,G,28,11,1,2,2,0,0,2
2025,2025-07-23,Kahleah Copper,Mercury,G,22,10,1,0,0,0,1,3
2025,2025-07-23,DeWanna Bonner,Mercury,F,25,18,2,1,0,1,0,2
2025,2025-07-23,Natasha Mack,Mercury,F,19,8,7,3,1,2,0,2
2025,2025-07-23,Kalani Brown,Mercury,C,8,4,3,0,0,0,0,0
2025,2025-07-23,Kitija Laksa,Mercury,G,12,2,1,0,1,0,1,1
2025,2025-07-23,Lexi Held,Mercury,G,12,3,3,0,0,0,0,3
2025,2025-07-22,Brionna Jones,Dream,F,25,7,5,4,1,1,3,2
2025,2025-07-22,Brittney Griner,Dream,C,25,9,4,0,0,0,2,2
2025,2025-07-22,Allisha Gray,Dream,G,36,24,8,2,2,0,5,3
2025,2025-07-22,Jordin Canada,Dream,G,37,12,4,6,1,0,5,2
2025,2025-07-22,Maya Caldwell,Dream,G,13,2,3,1,0,0,0,2
2025,2025-07-22,Nia Coffey,Dream,F,5,0,1,0,0,0,1,2
2025,2025-07-22,Naz Hillmon,Dream,F,23,6,5,1,0,0,2,2
2025,2025-07-22,Taylor Thierry,Dream,F,1,0,0,0,0,0,0,0
2025,2025-07-22,Shatori Walker-Kimbrough,Dream,G,23,7,1,0,1,1,1,3
2025,2025-07-22,Te-Hina Paopao,Dream,G,12,5,0,1,0,0,0,0
2025,2025-07-22,NaLyssa Smith,Aces,F,22,11,4,0,2,0,2,4
2025,2025-07-22,A'ja Wilson,Aces,C,31,24,12,5,2,2,1,3
2025,2025-07-22,Chelsea Gray,Aces,G,30,9,2,5,1,0,2,1
2025,2025-07-22,Jewell Loyd,Aces,G,29,7,3,0,3,0,1,1
2025,2025-07-22,Jackie Young,Aces,G,24,14,4,7,2,0,1,4
2025,2025-07-22,Kierstan Bell,Aces,F,1,0,0,0,0,0,0,0
2025,2025-07-22,Kiah Stokes,Aces,C,9,0,4,0,0,2,2,0
2025,2025-07-22,Megan Gustafson,Aces,C,18,6,2,0,0,0,0,2
2025,2025-07-22,Dana Evans,Aces,G,23,14,2,2,2,0,0,1
2025,2025-07-22,Aaliyah Nye,Aces,G,14,2,1,1,1,0,2,2
2025,2025-07-22,Li Yueru,Wings,C,22,8,10,0,0,1,1,3
2025,2025-07-22,Luisa Geiselsoder,Wings,C,24,13,3,2,0,0,2,3
2025,2025-07-22,Arike Ogunbowale,Wings,G,31,20,3,3,1,0,2,4
2025,2025-07-22,Paige Bueckers,Wings,G,27,14,4,6,1,1,1,0
2025,2025-07-22,JJ Quinerly,Wings,G,21,9,7,4,1,0,3,2
2025,2025-07-22,Teaira McCowan,Wings,C,3,2,1,0,0,0,1,1
2025,2025-07-22,DiJonai Carrington,Wings,G,17,4,6,1,0,0,2,0
2025,2025-07-22,Grace Berger,Wings,G,10,0,4,2,0,1,1,3
2025,2025-07-22,Aziaha James,Wings,G,14,7,4,1,1,1,1,0
2025,2025-07-22,Haley Jones,Wings,G,31,10,6,6,2,3,1,0
2025,2025-07-22,Nneka Ogwumike,Storm,F,26,22,2,0,0,0,0,1
2025,2025-07-22,Gabby Williams,Storm,F,27,14,6,8,4,0,2,1
2025,2025-07-22,Ezi Magbegor,Storm,F,27,12,9,3,1,1,3,2
2025,2025-07-22,Erica Wheeler,Storm,G,29,4,7,2,2,1,0,4
2025,2025-07-22,Tiffany Mitchell,Storm,G,29,2,0,1,0,2,0,2
2025,2025-07-22,Alysha Clark,Storm,F,14,0,2,1,0,0,0,2
2025,2025-07-22,Mackenzie Holmes,Storm,F,4,0,0,0,1,0,0,0
2025,2025-07-22,Dominique Malonga,Storm,C,13,0,5,1,0,1,2,3
2025,2025-07-22,Lexie Brown,Storm,G,20,2,2,2,0,0,0,1
2025,2025-07-22,Zia Cooke,Storm,G,12,7,1,0,0,0,2,1
2025,2025-07-22,Natasha Howard,Fever,F,27,13,6,0,3,1,4,4
2025,2025-07-22,Aliyah Boston,Fever,C,30,15,12,6,2,0,5,6
2025,2025-07-22,Kelsey Mitchell,Fever,G,35,29,2,2,2,0,3,3
2025,2025-07-22,Sophie Cunningham,Fever,G,33,15,3,0,1,0,1,3
2025,2025-07-22,Aari McDonald,Fever,G,31,5,4,6,3,0,4,3
2025,2025-07-22,Damiris Dantas,Fever,C,9,0,2,0,0,0,1,1
2025,2025-07-22,Sydney Colson,Fever,G,14,0,0,2,1,0,1,1
2025,2025-07-22,Lexie Hull,Fever,G,21,7,1,2,1,0,0,1
2025,2025-07-22,Breanna Stewart,Liberty,F,36,17,4,6,3,1,3,2
2025,2025-07-22,Leonie Fiebich,Liberty,F,34,17,5,2,1,0,1,3
2025,2025-07-22,Jonquel Jones,Liberty,C,23,18,9,2,0,1,2,5
2025,2025-07-22,Natasha Cloud,Liberty,G,26,10,3,4,2,0,3,4
2025,2025-07-22,Sabrina Ionescu,Liberty,G,29,13,5,9,0,2,4,1
2025,2025-07-22,Isabelle Harrison,Liberty,F,17,13,5,0,2,0,2,1
2025,2025-07-22,Stephanie Talbot,Liberty,F,4,0,0,1,1,0,3,0
2025,2025-07-22,Kennedy Burke,Liberty,G,17,7,2,0,0,0,1,1
2025,2025-07-22,Marine Johannes,Liberty,G,15,3,1,1,0,1,0,0
2025,2025-07-22,Angel Reese,Sky,F,30,11,11,2,0,1,9,3
2025,2025-07-22,Kamilla Cardoso,Sky,C,24,10,10,2,1,0,4,6
2025,2025-07-22,Rachel Banham,Sky,G,25,8,1,0,0,0,3,2
2025,2025-07-22,Rebecca Allen,Sky,G,28,3,2,1,0,0,0,5
2025,2025-07-22,Kia Nurse,Sky,G,33,16,8,1,1,0,2,1
2025,2025-07-22,Maddy Westbeld,Sky,F,12,9,1,0,0,0,0,2
2025,2025-07-22,Elizabeth Williams,Sky,C,20,4,1,1,1,1,1,0
2025,2025-07-22,Hailey Van Lith,Sky,G,27,7,2,4,3,0,2,1
2025,2025-07-22,Bridget Carleton,Lynx,F,31,11,5,0,3,1,1,1
2025,2025-07-22,Alanna Smith,Lynx,F,27,10,4,2,1,1,1,3
2025,2025-07-22,Napheesa Collier,Lynx,F,30,19,8,4,1,4,0,2
2025,2025-07-22,Kayla McBride,Lynx,G,29,19,5,3,1,0,2,3
2025,2025-07-22,Courtney Williams,Lynx,G,31,10,1,7,1,0,1,2
2025,2025-07-22,Jessica Shepard,Lynx,F,13,7,1,1,0,0,0,0
2025,2025-07-22,Maria Kliundikova,Lynx,F,10,2,4,0,1,2,1,2
2025,2025-07-22,Diamond Miller,Lynx,F,10,8,3,0,0,0,0,1
2025,2025-07-22,Anastasiia Olairi Kosu,Lynx,F,3,1,0,0,0,0,0,1
2025,2025-07-22,Natisha Hiedeman,Lynx,G,15,4,0,3,1,0,2,0
2025,2025-07-22,Dearica Hamby,Sparks,F,33,24,14,3,2,1,6,4
2025,2025-07-22,Azura Stevens,Sparks,F,24,15,6,1,1,0,2,4
2025,2025-07-22,Rickea Jackson,Sparks,F,35,22,3,4,0,0,2,0
2025,2025-07-22,Kelsey Plum,Sparks,G,32,11,4,7,2,0,3,2
2025,2025-07-22,Julie Allemand,Sparks,G,29,8,2,4,2,0,1,2
2025,2025-07-22,Sania Feagin,Sparks,F,7,0,2,0,0,0,0,1
2025,2025-07-22,Julie Vanloo,Sparks,G,17,3,1,2,0,0,1,3
2025,2025-07-22,Rae Burrell,Sparks,G,17,7,1,2,0,1,1,4
2025,2025-07-22,Sarah Ashlee Barker,Sparks,G,5,3,0,1,0,0,0,0
2025,2025-07-22,Kiki Iriafen,Mystics,F,25,13,4,1,0,0,2,5
2025,2025-07-22,Shakira Austin,Mystics,C,28,17,6,2,4,2,4,3
2025,2025-07-22,Brittney Sykes,Mystics,G,33,18,3,5,2,0,4,0
2025,2025-07-22,Sug Sutton,Mystics,G,35,8,2,4,0,0,3,0
2025,2025-07-22,Sonia Citron,Mystics,G,30,7,4,6,3,1,0,5
2025,2025-07-22,Aaliyah Edwards,Mystics,F,10,7,4,0,0,1,2,0
2025,2025-07-22,Stefanie Dolson,Mystics,C,17,8,0,1,0,0,0,3
2025,2025-07-22,Lucy Olsen,Mystics,G,6,2,1,0,0,0,0,0
2025,2025-07-22,Jade Melbourne,Mystics,G,18,6,2,3,0,0,0,0
2025,2025-07-19,Nneka Ogwumike,TEAM COLLIER,F,19,16,7,3,0,0,2,1
2025,2025-07-19,Breanna Stewart,TEAM COLLIER,F,21,8,4,2,0,0,1,0
2025,2025-07-19,Napheesa Collier,TEAM COLLIER,F,19,36,9,1,1,0,1,1
2025,2025-07-19,Allisha Gray,TEAM COLLIER,G,16,18,0,2,0,0,0,0
2025,2025-07-19,Paige Bueckers,TEAM COLLIER,G,22,6,2,8,0,0,0,0
2025,2025-07-19,Alyssa Thomas,TEAM COLLIER,F,13,6,4,4,0,0,2,0
2025,2025-07-19,Angel Reese,TEAM COLLIER,F,17,6,9,2,1,0,1,0
2025,2025-07-19,Skylar Diggins,TEAM COLLIER,G,21,11,11,15,0,0,1,0
2025,2025-07-19,Kayla McBride,TEAM COLLIER,G,19,15,3,0,0,0,1,0
2025,2025-07-19,Courtney Williams,TEAM COLLIER,G,15,13,2,5,0,0,1,0
2025,2025-07-19,Kelsey Plum,TEAM COLLIER,G,17,16,5,3,1,0,2,1
2025,2025-07-19,A'ja Wilson,TEAM CLARK,C,12,4,2,2,1,0,2,0
2025,2025-07-19,Aliyah Boston,TEAM CLARK,C,18,9,6,2,0,0,0,0
2025,2025-07-19,Kelsey Mitchell,TEAM CLARK,G,21,20,2,2,2,0,0,1
2025,2025-07-19,Jackie Young,TEAM CLARK,G,1,0,0,0,0,0,0,0
2025,2025-07-19,Sabrina Ionescu,TEAM CLARK,G,20,12,2,7,0,0,0,0
2025,2025-07-19,Kayla Thornton,TEAM CLARK,F,25,15,11,5,1,0,0,1
2025,2025-07-19,Brionna Jones,TEAM CLARK,F,12,11,3,3,0,0,0,0
2025,2025-07-19,Gabby Williams,TEAM CLARK,F,24,16,0,5,1,0,1,0
2025,2025-07-19,Kiki Iriafen,TEAM CLARK,F,23,17,10,1,2,0,2,0
2025,2025-07-19,Brittney Sykes,TEAM CLARK,G,22,16,3,7,0,0,2,0
2025,2025-07-19,Sonia Citron,TEAM CLARK,G,21,11,2,2,1,0,1,0
2025,2025-07-16,NaLyssa Smith,Aces,F,23,7,8,1,0,1,0,1
2025,2025-07-16,A'ja Wilson,Aces,C,34,37,10,2,0,2,4,0
2025,2025-07-16,Chelsea Gray,Aces,G,25,6,3,7,1,2,3,2
2025,2025-07-16,Jewell Loyd,Aces,G,30,14,8,2,0,1,2,3
2025,2025-07-16,Jackie Young,Aces,G,25,2,2,6,3,1,4,1
2025,2025-07-16,Kiah Stokes,Aces,C,6,0,1,0,2,0,0,0
2025,2025-07-16,Megan Gustafson,Aces,C,15,5,4,1,1,0,1,2
2025,2025-07-16,Dana Evans,Aces,G,18,6,2,3,1,1,0,0
2025,2025-07-16,Aaliyah Nye,Aces,G,23,13,2,1,0,1,1,2
2025,2025-07-16,Li Yueru,Wings,C,22,10,8,3,0,2,0,3
2025,2025-07-16,Luisa Geiselsoder,Wings,C,24,14,7,1,3,1,0,4
2025,2025-07-16,Arike Ogunbowale,Wings,G,35,9,1,6,1,1,3,3
2025,2025-07-16,Paige Bueckers,Wings,G,39,20,3,8,2,0,4,4
2025,2025-07-16,JJ Quinerly,Wings,G,30,17,5,4,5,1,1,3
2025,2025-07-16,Myisha Hines-Allen,Wings,F,15,0,7,3,0,1,1,1
2025,2025-07-16,Teaira McCowan,Wings,C,4,2,0,0,0,0,0,0
2025,2025-07-16,Aziaha James,Wings,G,12,2,3,3,0,0,0,0
2025,2025-07-16,Haley Jones,Wings,G,19,12,5,4,3,0,2,2
2025,2025-07-16,Natasha Howard,Fever,F,16,8,5,1,1,0,2,1
2025,2025-07-16,Aliyah Boston,Fever,C,29,7,3,6,1,1,0,2
2025,2025-07-16,Kelsey Mitchell,Fever,G,27,16,2,0,0,0,0,0
2025,2025-07-16,Sophie Cunningham,Fever,G,26,12,4,0,1,0,3,1
2025,2025-07-16,Aari McDonald,Fever,G,29,10,1,5,1,0,3,2
2025,2025-07-16,Makayla Timpson,Fever,F,11,8,4,0,0,1,0,0
2025,2025-07-16,Damiris Dantas,Fever,C,20,11,5,0,2,0,0,2
2025,2025-07-16,Sydney Colson,Fever,G,24,0,1,2,0,0,2,2
2025,2025-07-16,Lexie Hull,Fever,G,19,5,7,2,2,0,2,3
2025,2025-07-16,Breanna Stewart,Liberty,F,30,24,11,7,1,4,2,4
2025,2025-07-16,Nyara Sabally,Liberty,F,21,2,4,3,0,3,3,2
2025,2025-07-16,Leonie Fiebich,Liberty,F,25,10,1,1,0,0,1,4
2025,2025-07-16,Natasha Cloud,Liberty,G,26,14,5,3,0,0,1,2
2025,2025-07-16,Sabrina Ionescu,Liberty,G,27,15,3,9,0,1,1,0
2025,2025-07-16,Isabelle Harrison,Liberty,F,19,9,2,1,3,1,2,3
2025,2025-07-16,Rebekah Gardner,Liberty,G,8,6,1,1,2,0,1,1
2025,2025-07-16,Kennedy Burke,Liberty,G,20,6,1,2,0,0,0,0
2025,2025-07-16,Marine Johannes,Liberty,G,18,12,1,3,2,0,1,0
2025,2025-07-16,Jaylyn Sherrod,Liberty,G,6,0,0,0,0,0,1,0
2025,2025-07-16,Kayla Thornton,Valkyries,F,25,4,4,2,0,1,1,4
2025,2025-07-16,Janelle Salaun,Valkyries,F,14,10,4,0,0,0,0,0
2025,2025-07-16,Temi Fagbenle,Valkyries,C,26,5,4,1,1,1,0,5
2025,2025-07-16,Tiffany Hayes,Valkyries,G,20,3,2,1,0,0,1,2
2025,2025-07-16,Veronica Burton,Valkyries,G,31,8,8,4,0,1,4,3
2025,2025-07-16,Monique Billings,Valkyries,F,6,2,1,0,0,0,0,1
2025,2025-07-16,Cecilia Zandalasini,Valkyries,F,25,12,4,0,0,1,1,4
2025,2025-07-16,Laeticia Amihere,Valkyries,F,9,4,4,1,0,0,0,0
2025,2025-07-16,Kate Martin,Valkyries,G,15,3,4,2,1,0,3,1
2025,2025-07-16,Kaitlyn Chen,Valkyries,G,12,2,0,0,0,0,0,2
2025,2025-07-16,Carla Leite,Valkyries,G,16,5,0,2,0,1,1,2
2025,2025-07-16,Nneka Ogwumike,Storm,F,36,22,8,1,1,1,1,3
2025,2025-07-16,Gabby Williams,Storm,F,30,4,7,2,2,0,2,4
2025,2025-07-16,Ezi Magbegor,Storm,F,32,3,8,0,1,2,1,3
2025,2025-07-16,Skylar Diggins,Storm,G,32,10,1,6,0,1,2,3
2025,2025-07-16,Erica Wheeler,Storm,G,29,15,3,2,1,0,0,3
2025,2025-07-16,Alysha Clark,Storm,F,12,0,3,1,1,0,1,2
2025,2025-07-16,Tiffany Mitchell,Storm,G,15,6,0,0,1,0,0,1
2025,2025-07-16,Lexie Brown,Storm,G,14,7,3,1,0,0,0,1
2025,2025-07-16,DeWanna Bonner,Mercury,F,26,11,1,2,1,0,1,1
2025,2025-07-16,Alyssa Thomas,Mercury,F,32,12,5,9,0,0,5,1
2025,2025-07-16,Kathryn Westbeld,Mercury,F,20,3,4,0,0,1,1,1
2025,2025-07-16,Natasha Mack,Mercury,F,23,6,13,0,3,0,0,0
2025,2025-07-16,Sami Whitcomb,Mercury,G,23,9,1,5,1,0,4,5
2025,2025-07-16,Kalani Brown,Mercury,C,19,11,11,1,1,2,1,1
2025,2025-07-16,Kitija Laksa,Mercury,G,30,5,2,1,1,1,0,5
2025,2025-07-16,Kiana Williams,Mercury,G,27,9,2,3,0,0,0,2
2025,2025-07-16,Bridget Carleton,Lynx,F,27,5,6,5,1,0,0,1
2025,2025-07-16,Alanna Smith,Lynx,F,22,11,5,3,0,1,1,2
2025,2025-07-16,Napheesa Collier,Lynx,F,26,10,5,0,3,1,0,3
2025,2025-07-16,Kayla McBride,Lynx,G,32,18,5,5,2,0,3,2
2025,2025-07-16,Courtney Williams,Lynx,G,30,12,7,5,1,0,3,1
2025,2025-07-16,Jessica Shepard,Lynx,F,17,8,8,2,0,0,2,1
2025,2025-07-16,Maria Kliundikova,Lynx,F,15,7,5,0,0,2,1,1
2025,2025-07-16,Diamond Miller,Lynx,F,12,2,1,0,1,0,1,1
2025,2025-07-16,Anastasiia Olairi Kosu,Lynx,F,2,2,0,0,1,0,1,0
2025,2025-07-16,Natisha Hiedeman,Lynx,G,18,4,2,2,0,0,1,2
2025,2025-07-16,Brionna Jones,Dream,F,20,14,9,4,1,0,2,1
2025,2025-07-16,Brittney Griner,Dream,C,20,15,5,0,0,2,1,1
2025,2025-07-16,Allisha Gray,Dream,G,26,14,7,5,1,0,1,1
2025,2025-07-16,Jordin Canada,Dream,G,23,7,1,8,0,0,0,1
2025,2025-07-16,Maya Caldwell,Dream,G,29,8,6,3,0,0,2,0
2025,2025-07-16,Nia Coffey,Dream,F,15,2,3,1,1,1,1,3
2025,2025-07-16,Naz Hillmon,Dream,F,23,10,4,1,0,1,0,2
2025,2025-07-16,Taylor Thierry,Dream,F,8,1,2,1,1,0,0,0
2025,2025-07-16,Shatori Walker-Kimbrough,Dream,G,14,2,2,0,0,1,2,1
2025,2025-07-16,Te-Hina Paopao,Dream,G,21,13,3,3,1,0,1,0
2025,2025-07-16,Michaela Onyenwere,Sky,F,12,0,0,0,1,1,1,0
2025,2025-07-16,Elizabeth Williams,Sky,C,25,8,2,2,1,3,2,3
2025,2025-07-16,Kamilla Cardoso,Sky,C,30,8,11,0,1,0,5,2
2025,2025-07-16,Rachel Banham,Sky,G,26,6,1,2,1,1,0,2
2025,2025-07-16,Moriah Jefferson,Sky,G,21,7,5,5,0,0,1,1
2025,2025-07-16,Maddy Westbeld,Sky,F,25,2,7,1,0,2,0,3
2025,2025-07-16,Rebecca Allen,Sky,G,19,9,0,0,0,0,1,4
2025,2025-07-16,Kia Nurse,Sky,G,22,5,3,0,1,0,0,0
2025,2025-07-16,Hailey Van Lith,Sky,G,21,4,4,2,0,0,3,2
2025,2025-07-15,Kiki Iriafen,Mystics,F,26,8,8,1,0,0,3,2
2025,2025-07-15,Shakira Austin,Mystics,C,27,16,8,2,3,3,3,2
2025,2025-07-15,Brittney Sykes,Mystics,G,24,8,1,3,0,1,2,4
2025,2025-07-15,Sug Sutton,Mystics,G,27,14,3,4,0,0,1,2
2025,2025-07-15,Sonia Citron,Mystics,G,32,8,6,6,2,1,5,3
2025,2025-07-15,Emily Engstler,Mystics,F,6,0,1,1,0,0,1,2
2025,2025-07-15,Aaliyah Edwards,Mystics,F,14,13,3,0,0,0,0,1
2025,2025-07-15,Sika Kone,Mystics,F,3,2,1,0,0,0,0,0
2025,2025-07-15,Stefanie Dolson,Mystics,C,11,3,2,2,0,1,0,0
2025,2025-07-15,Lucy Olsen,Mystics,G,13,5,2,2,0,0,1,1
2025,2025-07-15,Jade Melbourne,Mystics,G,17,3,0,1,1,0,1,1
2025,2025-07-15,Dearica Hamby,Sparks,F,26,26,6,4,1,1,1,1
2025,2025-07-15,Azura Stevens,Sparks,F,29,15,8,2,1,0,0,3
2025,2025-07-15,Rickea Jackson,Sparks,F,29,22,3,2,1,1,3,3
2025,2025-07-15,Kelsey Plum,Sparks,G,34,20,4,6,3,0,4,3
2025,2025-07-15,Julie Allemand,Sparks,G,32,3,5,10,1,0,1,2
2025,2025-07-15,Emma Cannon,Sparks,F,2,0,0,0,0,0,0,0
2025,2025-07-15,Sania Feagin,Sparks,F,13,8,1,0,0,1,1,2
2025,2025-07-15,Julie Vanloo,Sparks,G,16,0,0,3,0,0,0,2
2025,2025-07-15,Rae Burrell,Sparks,G,17,5,1,1,2,1,0,2
2025,2025-07-15,Sarah Ashlee Barker,Sparks,G,2,0,2,0,0,0,0,0
2025,2025-07-15,Natasha Howard,Fever,F,31,18,13,0,1,2,1,0
2025,2025-07-15,Aliyah Boston,Fever,C,33,11,6,4,0,1,2,5
2025,2025-07-15,Kelsey Mitchell,Fever,G,33,20,2,3,1,0,0,1
2025,2025-07-15,Lexie Hull,Fever,G,14,5,0,2,0,0,0,1
2025,2025-07-15,Caitlin Clark,Fever,G,28,14,8,7,1,0,5,1
2025,2025-07-15,Makayla Timpson,Fever,F,6,1,4,0,0,0,0,0
2025,2025-07-15,Damiris Dantas,Fever,C,10,3,1,2,0,0,1,3
2025,2025-07-15,Sydney Colson,Fever,G,9,0,0,0,0,0,0,1
2025,2025-07-15,Sophie Cunningham,Fever,G,26,11,3,1,3,0,1,1
2025,2025-07-15,Aari McDonald,Fever,G,10,2,0,3,0,0,2,0
2025,2025-07-15,Tina Charles,Sun,C,34,21,11,3,1,1,0,3
2025,2025-07-15,Olivia Nelson-Ododa,Sun,C,20,6,5,1,1,0,1,3
2025,2025-07-15,Bria Hartley,Sun,G,29,11,4,2,0,0,2,5
2025,2025-07-15,Jacy Sheldon,Sun,G,27,1,0,3,2,0,0,1
2025,2025-07-15,Saniya Rivers,Sun,G,29,8,5,3,2,0,0,5
2025,2025-07-15,Haley Peters,Sun,F,3,0,1,0,0,0,0,1
2025,2025-07-15,Aneesah Morrow,Sun,F,23,7,12,1,0,0,1,1
2025,2025-07-15,Lindsay Allen,Sun,G,11,4,1,2,1,0,1,1
2025,2025-07-15,Leila Lacan,Sun,G,24,19,1,1,3,0,3,0
2025,2025-07-14,Alyssa Thomas,Mercury,F,35,17,6,11,0,2,6,2
2025,2025-07-14,Kathryn Westbeld,Mercury,F,26,14,2,2,1,0,3,1
2025,2025-07-14,Natasha Mack,Mercury,F,28,4,9,1,3,2,1,4
2025,2025-07-14,Sami Whitcomb,Mercury,G,29,7,1,5,0,0,2,3
2025,2025-07-14,Monique Akoa Makani,Mercury,G,26,9,1,2,1,0,1,5
2025,2025-07-14,DeWanna Bonner,Mercury,F,29,22,11,2,1,0,0,0
2025,2025-07-14,Kalani Brown,Mercury,C,9,5,3,0,0,1,0,0
2025,2025-07-14,Kitija Laksa,Mercury,G,18,0,2,0,0,0,1,3
2025,2025-07-14,Kayla Thornton,Valkyries,F,38,8,6,4,0,0,2,4
2025,2025-07-14,Janelle Salaun,Valkyries,F,19,12,3,1,1,0,0,0
2025,2025-07-14,Temi Fagbenle,Valkyries,C,11,0,3,1,0,0,0,0
2025,2025-07-14,Tiffany Hayes,Valkyries,G,33,15,3,4,1,0,3,2
2025,2025-07-14,Veronica Burton,Valkyries,G,31,17,2,6,2,1,2,4
2025,2025-07-14,Monique Billings,Valkyries,F,19,9,9,1,1,0,0,2
2025,2025-07-14,Cecilia Zandalasini,Valkyries,F,20,8,3,3,0,0,1,2
2025,2025-07-14,Laeticia Amihere,Valkyries,F,9,2,2,1,1,0,0,0
2025,2025-07-14,Kate Martin,Valkyries,G,5,0,0,1,1,0,0,0
2025,2025-07-14,Carla Leite,Valkyries,G,15,6,5,1,0,0,1,2
2025,2025-07-14,Bridget Carleton,Lynx,F,30,11,5,2,3,1,0,2
2025,2025-07-14,Alanna Smith,Lynx,F,25,4,7,5,0,1,1,4
2025,2025-07-14,Napheesa Collier,Lynx,F,36,29,3,5,3,1,2,2
2025,2025-07-14,Kayla McBride,Lynx,G,31,17,5,4,1,0,2,0
2025,2025-07-14,Courtney Williams,Lynx,G,36,18,8,7,4,2,1,0
2025,2025-07-14,Jessica Shepard,Lynx,F,12,4,5,0,0,0,2,2
2025,2025-07-14,Maria Kliundikova,Lynx,F,7,0,0,1,1,1,0,1
2025,2025-07-14,Diamond Miller,Lynx,F,6,0,1,0,0,0,2,1
2025,2025-07-14,Anastasiia Olairi Kosu,Lynx,F,1,2,0,0,0,0,0,0
2025,2025-07-14,Natisha Hiedeman,Lynx,G,16,6,0,2,2,0,0,2
2025,2025-07-14,Michaela Onyenwere,Sky,F,21,8,5,2,0,0,0,3
2025,2025-07-14,Angel Reese,Sky,F,37,22,10,3,0,1,5,3
2025,2025-07-14,Kamilla Cardoso,Sky,C,26,6,6,1,0,0,3,3
2025,2025-07-14,Rachel Banham,Sky,G,31,15,2,2,1,0,5,3
2025,2025-07-14,Ariel Atkins,Sky,G,15,2,0,3,1,0,1,1
2025,2025-07-14,Elizabeth Williams,Sky,C,17,7,2,3,0,0,1,1
2025,2025-07-14,Rebecca Allen,Sky,G,19,10,4,3,1,0,1,3
2025,2025-07-14,Kia Nurse,Sky,G,24,4,3,1,0,0,0,0
2025,2025-07-14,Hailey Van Lith,Sky,G,9,4,2,1,0,0,2,1
2025,2025-07-13,Tina Charles,Sun,C,34,9,7,3,1,0,4,2
2025,2025-07-13,Olivia Nelson-Ododa,Sun,C,24,4,3,0,0,0,4,6
2025,2025-07-13,Bria Hartley,Sun,G,33,25,1,6,1,0,1,1
2025,2025-07-13,Jacy Sheldon,Sun,G,18,11,2,1,0,0,0,3
2025,2025-07-13,Saniya Rivers,Sun,G,30,20,6,1,3,1,2,1
2025,2025-07-13,Aneesah Morrow,Sun,F,22,10,7,0,0,1,2,0
2025,2025-07-13,Lindsay Allen,Sun,G,9,2,0,0,1,0,2,0
2025,2025-07-13,Leila Lacan,Sun,G,31,7,2,4,1,1,1,3
2025,2025-07-13,Dearica Hamby,Sparks,F,34,17,7,4,2,0,2,3
2025,2025-07-13,Azura Stevens,Sparks,F,27,21,11,1,2,1,4,3
2025,2025-07-13,Rickea Jackson,Sparks,F,32,19,6,4,0,2,2,2
2025,2025-07-13,Kelsey Plum,Sparks,G,34,23,1,3,2,0,2,1
2025,2025-07-13,Julie Allemand,Sparks,G,31,5,4,6,2,0,0,2
2025,2025-07-13,Sania Feagin,Sparks,F,6,0,0,0,0,1,0,1
2025,2025-07-13,Julie Vanloo,Sparks,G,13,0,0,2,0,0,1,1
2025,2025-07-13,Rae Burrell,Sparks,G,17,7,2,1,0,0,1,2
2025,2025-07-13,Sarah Ashlee Barker,Sparks,G,6,0,1,1,0,0,0,0
2025,2025-07-13,Kiki Iriafen,Mystics,F,25,10,10,1,1,0,1,4
2025,2025-07-13,Shakira Austin,Mystics,C,23,9,7,5,1,1,4,2
2025,2025-07-13,Brittney Sykes,Mystics,G,33,19,4,4,1,0,2,3
2025,2025-07-13,Sug Sutton,Mystics,G,26,2,1,4,1,0,2,2
2025,2025-07-13,Sonia Citron,Mystics,G,36,17,1,0,0,0,4,3
2025,2025-07-13,Emily Engstler,Mystics,F,2,0,0,0,0,0,0,0
2025,2025-07-13,Aaliyah Edwards,Mystics,F,12,9,3,0,0,0,0,2
2025,2025-07-13,Stefanie Dolson,Mystics,C,18,5,7,1,0,0,1,0
2025,2025-07-13,Jade Melbourne,Mystics,G,26,3,3,4,2,1,1,4
2025,2025-07-13,Nneka Ogwumike,Storm,F,28,16,6,0,0,1,3,1
2025,2025-07-13,Gabby Williams,Storm,F,33,6,5,4,0,0,1,3
